Date,Qobs
9/15/2018,48.3
9/16/2018,44.3
9/17/2018,43.4
9/18/2018,48.9
9/19/2018,43.8
9/20/2018,44.2
9/21/2018,43.1
9/22/2018,50
9/23/2018,47.7
9/24/2018,47.2
9/25/2018,42.9
9/26/2018,43
9/27/2018,48.6
9/28/2018,43.9
9/29/2018,54.2
9/30/2018,58.5
10/1/2018,48.3
10/2/2018,50.9
10/3/2018,48.4
10/4/2018,49.4
10/5/2018,51.5
10/6/2018,53.3
10/7/2018,54
10/8/2018,50.5
10/9/2018,48.4
10/10/2018,48.1
10/11/2018,49.7
10/12/2018,47.7
10/13/2018,47.7
10/14/2018,48
10/15/2018,52.5
10/16/2018,55.6
10/17/2018,51.1
10/18/2018,49.6
10/19/2018,55.1
10/20/2018,59.7
10/21/2018,62.6
10/22/2018,62.3
10/23/2018,59.4
10/24/2018,58.1
10/25/2018,57.8
10/26/2018,58.5
10/27/2018,66.6
10/28/2018,60.6
10/29/2018,62.5
10/30/2018,60.5
10/31/2018,61.4
11/1/2018,62.1
11/2/2018,55.3
11/3/2018,55.7
11/4/2018,65
11/5/2018,72.2
11/6/2018,74.9
11/7/2018,83.8
11/8/2018,97.3
11/9/2018,105
11/10/2018,97.2
11/11/2018,88.8
11/12/2018,87.4
11/13/2018,82.2
11/14/2018,76
11/15/2018,72.6
11/16/2018,74.5
11/17/2018,80.6
11/18/2018,78.5
11/19/2018,88.9
11/20/2018,102
11/21/2018,109
11/22/2018,114
11/23/2018,110
11/24/2018,98.4
11/25/2018,104
11/26/2018,96.6
11/27/2018,99.3
11/28/2018,105
11/29/2018,108
11/30/2018,103
12/1/2018,94.9
12/2/2018,93.9
12/3/2018,94.7
12/4/2018,101
12/5/2018,92.4
12/6/2018,83.3
12/7/2018,81
12/8/2018,88.9
12/9/2018,87.2
12/10/2018,89.7
12/11/2018,96.6
12/12/2018,92.9
12/13/2018,101
12/14/2018,92.5
12/15/2018,90.2
12/16/2018,100
12/17/2018,109
12/18/2018,113
12/19/2018,113
12/20/2018,109
12/21/2018,106
12/22/2018,114
12/23/2018,122
12/24/2018,133
12/25/2018,146
12/26/2018,154
12/27/2018,156
12/28/2018,143
12/29/2018,133
12/30/2018,123
12/31/2018,126
